talk_time,battery_power,pc,fc,blue,dual_sim,four_g,three_g,touch_screen,wifi,mobile_wt,px_width,sc_h,sc_w,m_dep,n_cores,ram,werf,int_memory,px_height,clock_speed
17.0,1176.0,10.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,168.0,1455.0,6.0,2.0,0.5,2.0,1534.0,9156615,62.0,674.0,2.1
10.0,1991.0,13.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,82.0,613.0,6.0,5.0,0.7,1.0,722.0,9156615,42.0,366.0,2.2
6.0,893.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,183.0,946.0,7.0,1.0,0.6,2.0,2986.0,9156615,55.0,417.0,2.5
19.0,1512.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,145.0,670.0,18.0,10.0,0.1,5.0,869.0,9156615,46.0,336.0,0.9
7.0,826.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,135.0,530.0,17.0,3.0,0.5,2.0,323.0,9156615,57.0,354.0,0.5
2.0,1170.0,5.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,169.0,684.0,16.0,8.0,0.4,6.0,2366.0,9156615,40.0,427.0,2.9
19.0,577.0,20.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,161.0,1450.0,11.0,7.0,0.9,6.0,814.0,9156615,37.0,1087.0,2.4
19.0,1023.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,1744.0,10.0,0.0,0.2,8.0,2086.0,9156615,30.0,5.0,2.3
6.0,893.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,183.0,946.0,7.0,1.0,0.6,2.0,2986.0,9156615,55.0,417.0,2.5
15.0,720.0,8.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,96.0,1733.0,5.0,3.0,0.6,7.0,2799.0,9156615,61.0,1347.0,1.4
10.0,712.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,99.0,1743.0,5.0,0.0,0.6,6.0,401.0,9156615,49.0,1131.0,2.5
16.0,1072.0,16.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,114.0,877.0,15.0,9.0,0.4,8.0,2715.0,9156615,19.0,380.0,2.2
7.0,1884.0,18.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,185.0,819.0,14.0,8.0,0.8,1.0,3619.0,9156615,43.0,451.0,2.1
17.0,1082.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,198.0,1191.0,6.0,1.0,0.1,8.0,2337.0,9156615,38.0,986.0,0.8
5.0,1310.0,11.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,150.0,970.0,18.0,17.0,0.2,5.0,2518.0,9156615,15.0,954.0,2.3
12.0,1577.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,197.0,1737.0,19.0,6.0,0.3,5.0,2060.0,9156615,42.0,1045.0,0.5
10.0,627.0,17.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,131.0,819.0,17.0,1.0,0.2,7.0,2476.0,9156615,12.0,447.0,1.6
6.0,664.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110.0,1478.0,19.0,15.0,0.1,7.0,3629.0,9156615,51.0,701.0,1.1
3.0,1559.0,17.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,162.0,1559.0,9.0,1.0,0.5,6.0,3352.0,9156615,6.0,179.0,1.6
12.0,1010.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,139.0,957.0,15.0,11.0,0.9,5.0,2625.0,9156615,8.0,547.0,2.0
14.0,508.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,82.0,1195.0,14.0,4.0,0.7,5.0,2175.0,9156615,50.0,102.0,1.3
10.0,903.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,91.0,1235.0,9.0,5.0,0.4,1.0,711.0,9156615,50.0,1230.0,1.0
3.0,1526.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,117.0,751.0,18.0,10.0,0.2,7.0,2227.0,9156615,23.0,718.0,2.1
11.0,1128.0,10.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,135.0,1582.0,5.0,0.0,0.9,8.0,1434.0,9156615,46.0,751.0,1.1
20.0,1493.0,16.0,13.0,0.0,1.0,0.0,0.0,1.0,1.0,102.0,1414.0,19.0,15.0,0.5,5.0,2083.0,9156615,53.0,240.0,1.5
20.0,672.0,20.0,13.0,1.0,1.0,0.0,1.0,0.0,1.0,194.0,1127.0,14.0,10.0,0.1,5.0,1457.0,9156615,61.0,724.0,0.6
20.0,1299.0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,187.0,1838.0,13.0,1.0,0.8,8.0,1412.0,9156615,60.0,1333.0,2.8
15.0,816.0,13.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,198.0,558.0,17.0,10.0,0.9,3.0,1018.0,9156615,14.0,149.0,0.5
12.0,742.0,14.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,190.0,1359.0,16.0,11.0,0.2,7.0,3557.0,9156615,56.0,577.0,2.2
6.0,1562.0,15.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,190.0,1533.0,12.0,10.0,0.2,5.0,2243.0,9156615,7.0,642.0,1.3
11.0,571.0,11.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,101.0,1536.0,19.0,10.0,0.6,6.0,555.0,9156615,58.0,31.0,2.0
17.0,1114.0,15.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,197.0,1071.0,10.0,7.0,0.4,3.0,907.0,9156615,9.0,1040.0,2.8
20.0,717.0,6.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,99.0,1981.0,16.0,15.0,0.1,8.0,629.0,9156615,14.0,1878.0,1.1
8.0,667.0,7.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,185.0,1947.0,11.0,8.0,0.8,1.0,2528.0,9156615,8.0,1015.0,2.6
6.0,1960.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,165.0,877.0,11.0,9.0,0.2,7.0,3773.0,9156615,7.0,868.0,2.1
18.0,1589.0,16.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,100.0,1759.0,16.0,8.0,0.1,8.0,3970.0,9156615,26.0,1673.0,1.4
17.0,1907.0,15.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,105.0,1513.0,14.0,4.0,0.9,7.0,286.0,9156615,55.0,713.0,2.0
5.0,1175.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,167.0,557.0,10.0,6.0,0.6,2.0,2240.0,9156615,45.0,90.0,1.7
20.0,1456.0,12.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,105.0,1104.0,6.0,5.0,0.4,5.0,1587.0,9156615,7.0,823.0,0.5
6.0,1231.0,10.0,5.0,0.0,1.0,0.0,1.0,1.0,0.0,185.0,1184.0,5.0,3.0,0.8,3.0,1762.0,9156615,54.0,632.0,1.2
20.0,837.0,15.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,104.0,1831.0,16.0,6.0,0.2,5.0,594.0,9156615,51.0,638.0,2.4
9.0,1318.0,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,136.0,661.0,18.0,3.0,0.1,2.0,755.0,9156615,45.0,183.0,2.4
4.0,770.0,9.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,196.0,1483.0,7.0,3.0,0.2,4.0,3473.0,9156615,61.0,603.0,1.5
6.0,959.0,19.0,15.0,1.0,1.0,0.0,1.0,0.0,0.0,84.0,1631.0,16.0,1.0,1.0,4.0,3965.0,9156615,20.0,561.0,2.6
2.0,1285.0,7.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,199.0,1896.0,17.0,15.0,0.8,5.0,3966.0,9156615,11.0,1791.0,0.8
16.0,1723.0,17.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,126.0,1361.0,5.0,0.0,0.6,3.0,1213.0,9156615,7.0,384.0,1.0
6.0,1271.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,159.0,650.0,14.0,11.0,0.1,8.0,990.0,9156615,54.0,613.0,0.5
18.0,1765.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,87.0,1175.0,6.0,5.0,0.7,2.0,3695.0,9156615,11.0,835.0,1.1
11.0,1273.0,15.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,99.0,886.0,18.0,15.0,0.4,4.0,1767.0,9156615,48.0,490.0,1.0
7.0,956.0,11.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,133.0,1614.0,10.0,0.0,0.1,7.0,3700.0,9156615,42.0,403.0,1.9
7.0,1472.0,10.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,130.0,1744.0,12.0,11.0,0.5,6.0,985.0,9156615,36.0,1452.0,2.8
6.0,664.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110.0,1478.0,19.0,15.0,0.1,7.0,3629.0,9156615,51.0,701.0,1.1
8.0,548.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,146.0,1657.0,17.0,14.0,0.4,4.0,562.0,9156615,56.0,657.0,1.0
14.0,1937.0,19.0,17.0,1.0,0.0,0.0,1.0,1.0,0.0,189.0,1767.0,5.0,4.0,0.6,1.0,3321.0,9156615,58.0,1728.0,1.7
9.0,1546.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,101.0,1317.0,15.0,11.0,0.2,1.0,3521.0,9156615,6.0,91.0,0.5
19.0,1101.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,148.0,1269.0,12.0,6.0,0.2,2.0,2196.0,9156615,31.0,387.0,1.8
16.0,1708.0,19.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,109.0,517.0,6.0,4.0,0.1,1.0,3388.0,9156615,49.0,233.0,2.4
19.0,1454.0,20.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,80.0,910.0,16.0,0.0,0.8,8.0,1713.0,9156615,37.0,903.0,1.4
11.0,832.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,103.0,1504.0,5.0,2.0,0.7,4.0,1799.0,9156615,39.0,125.0,0.7
8.0,1526.0,6.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,116.0,1418.0,7.0,1.0,0.3,5.0,3317.0,9156615,38.0,798.0,1.1
19.0,794.0,14.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,106.0,1890.0,13.0,4.0,0.8,6.0,668.0,9156615,2.0,1222.0,0.5
12.0,793.0,7.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,176.0,1815.0,6.0,1.0,0.6,4.0,3139.0,9156615,38.0,1226.0,1.2
10.0,1519.0,8.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,112.0,1702.0,9.0,5.0,0.7,7.0,2440.0,9156615,30.0,1122.0,2.9
14.0,793.0,15.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,133.0,1935.0,17.0,13.0,0.9,2.0,2332.0,9156615,30.0,1858.0,1.0
8.0,1253.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,113.0,647.0,7.0,3.0,0.9,4.0,3518.0,9156615,34.0,161.0,0.7
11.0,1485.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,158.0,1023.0,14.0,11.0,0.8,5.0,3241.0,9156615,28.0,371.0,0.9
4.0,685.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,93.0,648.0,14.0,8.0,0.8,7.0,728.0,9156615,29.0,433.0,0.5
16.0,1885.0,15.0,12.0,0.0,1.0,1.0,1.0,0.0,1.0,92.0,1517.0,9.0,6.0,0.6,4.0,1277.0,9156615,14.0,1406.0,2.4
16.0,1336.0,9.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,194.0,583.0,13.0,1.0,0.2,5.0,1869.0,9156615,17.0,55.0,0.9
10.0,903.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,91.0,1235.0,9.0,5.0,0.4,1.0,711.0,9156615,50.0,1230.0,1.0
20.0,1790.0,14.0,9.0,0.0,1.0,0.0,1.0,1.0,1.0,184.0,792.0,7.0,0.0,0.1,1.0,1366.0,9156615,2.0,622.0,2.5
7.0,1880.0,5.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,138.0,699.0,17.0,15.0,0.7,3.0,3333.0,9156615,18.0,71.0,1.8
20.0,1442.0,19.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,192.0,687.0,6.0,5.0,0.1,3.0,2227.0,9156615,27.0,231.0,1.0
18.0,609.0,6.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,81.0,1524.0,16.0,3.0,0.1,6.0,1905.0,9156615,10.0,113.0,0.5
14.0,987.0,17.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,124.0,1274.0,11.0,0.0,0.8,7.0,3885.0,9156615,17.0,887.0,2.3
19.0,1128.0,7.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,147.0,1226.0,17.0,15.0,0.6,8.0,1440.0,9156615,33.0,938.0,0.5
13.0,1715.0,6.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,171.0,1652.0,7.0,4.0,0.1,5.0,514.0,9156615,3.0,79.0,1.9
9.0,915.0,20.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0,91.0,1316.0,11.0,6.0,0.3,3.0,378.0,9156615,31.0,875.0,2.0
4.0,1259.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,97.0,1989.0,17.0,13.0,0.5,2.0,340.0,9156615,13.0,1210.0,1.2
4.0,1206.0,13.0,10.0,0.0,1.0,1.0,1.0,0.0,1.0,127.0,1713.0,7.0,1.0,0.6,3.0,1825.0,9156615,30.0,1581.0,3.0
10.0,850.0,19.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,133.0,642.0,19.0,17.0,0.5,5.0,593.0,9156615,29.0,404.0,1.6
16.0,984.0,18.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,119.0,1931.0,11.0,7.0,0.5,8.0,2013.0,9156615,39.0,56.0,2.2
6.0,1589.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,1206.0,19.0,10.0,0.9,7.0,3464.0,9156615,58.0,319.0,0.6
11.0,1732.0,9.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,119.0,881.0,16.0,7.0,0.8,8.0,1308.0,9156615,12.0,824.0,1.1
18.0,1325.0,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,133.0,1915.0,19.0,3.0,1.0,4.0,3707.0,9156615,13.0,1353.0,0.5
12.0,1218.0,14.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,150.0,1746.0,10.0,0.0,0.8,7.0,1667.0,9156615,39.0,1122.0,2.8
18.0,535.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,113.0,811.0,11.0,10.0,0.7,1.0,740.0,9156615,48.0,290.0,1.5
19.0,1424.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,180.0,1199.0,15.0,0.0,0.6,5.0,2658.0,9156615,20.0,181.0,2.9
11.0,862.0,15.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,165.0,1758.0,16.0,3.0,0.4,2.0,278.0,9156615,23.0,793.0,0.8
18.0,1590.0,17.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,122.0,1595.0,12.0,3.0,0.3,3.0,1201.0,9156615,7.0,1464.0,0.6
17.0,1283.0,5.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,93.0,692.0,9.0,6.0,0.9,5.0,2698.0,9156615,47.0,372.0,1.6
15.0,848.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,103.0,1294.0,10.0,6.0,0.1,7.0,436.0,9156615,8.0,7.0,2.8
5.0,1035.0,15.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,157.0,1912.0,14.0,4.0,0.2,5.0,3548.0,9156615,40.0,757.0,2.7
19.0,644.0,16.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,114.0,1654.0,9.0,0.0,0.5,1.0,2382.0,9156615,30.0,1140.0,1.3
10.0,1539.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,159.0,1666.0,15.0,9.0,0.1,8.0,2107.0,9156615,41.0,1112.0,2.6
18.0,1938.0,9.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,121.0,1935.0,18.0,10.0,0.5,2.0,3497.0,9156615,44.0,1299.0,0.5
4.0,1762.0,14.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,83.0,704.0,9.0,7.0,0.1,6.0,2661.0,9156615,26.0,525.0,0.6
5.0,936.0,6.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,129.0,938.0,12.0,8.0,0.2,2.0,2049.0,9156615,57.0,657.0,2.3
12.0,728.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,88.0,1529.0,5.0,1.0,0.2,4.0,2039.0,9156615,25.0,526.0,2.7
15.0,902.0,9.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,134.0,1285.0,12.0,11.0,0.3,7.0,3411.0,9156615,3.0,675.0,0.7
20.0,1162.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,114.0,997.0,5.0,0.0,0.7,7.0,1652.0,9156615,56.0,56.0,2.0
10.0,1523.0,6.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,117.0,539.0,18.0,12.0,0.2,2.0,3971.0,9156615,57.0,247.0,2.4
7.0,724.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,187.0,1754.0,7.0,6.0,0.5,7.0,2311.0,9156615,44.0,1273.0,2.7
8.0,1822.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,195.0,910.0,9.0,5.0,0.2,6.0,2577.0,9156615,8.0,172.0,1.2
14.0,816.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,117.0,1651.0,10.0,3.0,0.1,1.0,3851.0,9156615,9.0,1196.0,3.0
4.0,1266.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,184.0,1468.0,10.0,5.0,0.2,3.0,2532.0,9156615,7.0,346.0,1.9
4.0,1262.0,16.0,12.0,0.0,1.0,0.0,0.0,1.0,1.0,149.0,737.0,13.0,3.0,0.1,5.0,3248.0,9156615,34.0,223.0,1.8
6.0,672.0,17.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,99.0,1267.0,16.0,7.0,0.1,8.0,1403.0,9156615,35.0,574.0,0.5
13.0,1151.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,128.0,1560.0,18.0,8.0,0.6,8.0,2377.0,9156615,31.0,1022.0,2.9
4.0,1600.0,16.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,94.0,1710.0,9.0,5.0,0.3,4.0,2073.0,9156615,16.0,1315.0,0.5
7.0,818.0,15.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,177.0,510.0,12.0,6.0,0.9,6.0,546.0,9156615,43.0,111.0,1.3
15.0,819.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,83.0,822.0,10.0,5.0,0.2,8.0,1094.0,9156615,11.0,438.0,2.5
11.0,832.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,103.0,1504.0,5.0,2.0,0.7,4.0,1799.0,9156615,39.0,125.0,0.7
3.0,1578.0,19.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,138.0,1226.0,19.0,16.0,0.1,4.0,2458.0,9156615,37.0,411.0,1.9
20.0,1447.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,184.0,1062.0,8.0,4.0,0.7,2.0,471.0,9156615,40.0,963.0,0.5
4.0,706.0,19.0,13.0,0.0,0.0,1.0,1.0,0.0,1.0,108.0,938.0,8.0,7.0,0.1,3.0,2419.0,9156615,31.0,543.0,0.5
2.0,1616.0,8.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,100.0,1133.0,7.0,3.0,0.1,5.0,657.0,9156615,52.0,151.0,2.3
5.0,885.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,103.0,802.0,16.0,10.0,0.4,7.0,1410.0,9156615,15.0,769.0,2.3
5.0,1467.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,122.0,1099.0,15.0,11.0,0.6,5.0,3962.0,9156615,18.0,888.0,0.5
9.0,1135.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,83.0,1846.0,19.0,17.0,0.3,1.0,3029.0,9156615,46.0,293.0,2.0
7.0,1995.0,15.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,129.0,1104.0,15.0,11.0,0.2,1.0,1322.0,9156615,26.0,649.0,0.5
11.0,1387.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,98.0,1151.0,5.0,3.0,0.5,3.0,629.0,9156615,61.0,785.0,0.5
19.0,561.0,6.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,99.0,865.0,15.0,12.0,0.1,7.0,2974.0,9156615,40.0,426.0,2.8
19.0,1134.0,19.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,92.0,903.0,17.0,8.0,0.4,4.0,3632.0,9156615,13.0,18.0,0.9
16.0,1965.0,9.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,84.0,1660.0,17.0,0.0,1.0,7.0,3535.0,9156615,4.0,977.0,0.5
4.0,1314.0,12.0,8.0,0.0,1.0,1.0,1.0,1.0,1.0,155.0,577.0,10.0,4.0,0.1,4.0,626.0,9156615,41.0,113.0,2.9
8.0,1355.0,16.0,10.0,0.0,0.0,1.0,1.0,1.0,0.0,132.0,891.0,19.0,4.0,0.2,5.0,880.0,9156615,23.0,651.0,2.3
17.0,1926.0,17.0,13.0,1.0,0.0,1.0,1.0,1.0,0.0,179.0,1000.0,17.0,12.0,0.2,6.0,3809.0,9156615,50.0,371.0,1.1
4.0,1788.0,20.0,15.0,1.0,1.0,1.0,1.0,0.0,1.0,150.0,1073.0,12.0,2.0,0.3,6.0,2655.0,9156615,2.0,472.0,0.5
12.0,936.0,17.0,14.0,0.0,1.0,1.0,1.0,0.0,0.0,164.0,1677.0,13.0,1.0,0.1,3.0,3761.0,9156615,14.0,150.0,0.5
12.0,1498.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,191.0,1167.0,14.0,12.0,0.1,4.0,577.0,9156615,14.0,111.0,1.2
12.0,1126.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,160.0,1611.0,7.0,6.0,0.4,6.0,2050.0,9156615,10.0,1223.0,2.4
15.0,704.0,6.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,186.0,1013.0,7.0,1.0,0.2,6.0,3653.0,9156615,53.0,251.0,2.2
4.0,622.0,14.0,12.0,1.0,1.0,0.0,1.0,1.0,1.0,193.0,1964.0,5.0,0.0,0.8,8.0,3183.0,9156615,11.0,760.0,1.9
19.0,817.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,144.0,766.0,11.0,6.0,0.5,3.0,2039.0,9156615,11.0,722.0,1.3
15.0,772.0,8.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,134.0,1802.0,7.0,6.0,0.6,7.0,422.0,9156615,8.0,552.0,1.2
13.0,1620.0,18.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,186.0,1339.0,18.0,14.0,0.9,6.0,1086.0,9156615,5.0,434.0,2.6
13.0,642.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,1011.0,12.0,5.0,0.8,2.0,3355.0,9156615,34.0,331.0,2.8
3.0,936.0,18.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,153.0,1686.0,12.0,6.0,0.2,3.0,2391.0,9156615,18.0,1330.0,1.0
6.0,1172.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,164.0,1092.0,12.0,0.0,0.7,1.0,1477.0,9156615,27.0,607.0,1.9
13.0,972.0,8.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,193.0,1795.0,11.0,6.0,0.4,5.0,1615.0,9156615,13.0,1392.0,0.5
15.0,662.0,10.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,138.0,1224.0,17.0,15.0,0.8,1.0,2125.0,9156615,20.0,1001.0,0.5
13.0,1807.0,10.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,125.0,1384.0,17.0,13.0,0.8,1.0,1906.0,9156615,49.0,337.0,2.1
14.0,1494.0,9.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,129.0,1177.0,13.0,1.0,0.4,2.0,3202.0,9156615,47.0,207.0,1.9
19.0,1869.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,152.0,874.0,15.0,3.0,0.4,1.0,1375.0,9156615,30.0,163.0,2.6
3.0,1878.0,13.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,139.0,559.0,8.0,2.0,0.3,5.0,2711.0,9156615,56.0,183.0,1.5
10.0,1454.0,10.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,160.0,1100.0,14.0,10.0,0.2,4.0,719.0,9156615,21.0,186.0,1.6
7.0,776.0,9.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,146.0,1803.0,15.0,11.0,1.0,4.0,685.0,9156615,20.0,991.0,1.7
16.0,906.0,11.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,136.0,1793.0,13.0,8.0,0.1,2.0,3412.0,9156615,18.0,1102.0,2.1
5.0,1836.0,15.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,184.0,1230.0,7.0,3.0,0.2,7.0,3072.0,9156615,30.0,276.0,2.1
4.0,1796.0,11.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,184.0,1363.0,17.0,7.0,0.9,2.0,3577.0,9156615,44.0,1024.0,2.3
6.0,1589.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,85.0,1206.0,19.0,10.0,0.9,7.0,3464.0,9156615,58.0,319.0,0.6
19.0,1512.0,5.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,145.0,670.0,18.0,10.0,0.1,5.0,869.0,9156615,46.0,336.0,0.9
6.0,1049.0,10.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,172.0,1564.0,10.0,7.0,0.3,6.0,433.0,9156615,2.0,39.0,0.6
15.0,1982.0,16.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,129.0,1873.0,16.0,14.0,0.1,7.0,3511.0,9156615,24.0,764.0,1.1
6.0,1329.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,181.0,1458.0,8.0,6.0,0.9,6.0,1228.0,9156615,52.0,1053.0,1.0
13.0,713.0,17.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,98.0,1477.0,19.0,18.0,0.8,1.0,1462.0,9156615,53.0,123.0,1.4
18.0,831.0,9.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,134.0,1490.0,16.0,12.0,0.7,8.0,2573.0,9156615,62.0,1482.0,0.7
14.0,1937.0,19.0,17.0,1.0,0.0,0.0,1.0,1.0,0.0,189.0,1767.0,5.0,4.0,0.6,1.0,3321.0,9156615,58.0,1728.0,1.7
10.0,850.0,19.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,133.0,642.0,19.0,17.0,0.5,5.0,593.0,9156615,29.0,404.0,1.6
16.0,1560.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,169.0,1364.0,15.0,11.0,0.8,7.0,1938.0,9156615,22.0,745.0,2.3
